playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8470301,2008,Andre Deveaux,TOR,C,5on4,21,165.0,5.0,0.39,1.0,0.88,1.0,0.88,1.0,0.86,34.0,0.96,0.76,0.03,0.04,0.01,0.1,0.05,0.76,0.76,0.76,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.76,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.02,0.0,0.0,0.78,0.78,0.78,5.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,1765.0,0.0,0.0,0.0,0.0,1.68,0.76,0.76,0.76,0.76,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.76,0.0,0.0,0.0,3.0,2.0,2.0,0.03,0.0,0.0,0.79,0.79,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,0.39,43.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8467925,2008,Adam Hall,T.B,R,other,74,992.0,33.0,8.07,0.43,0.3,0.33,0.37,0.3,0.35,239.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.09,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,17.0,3.0,13.0,1.0,6.0,6.0,20.0,10.0,8.0,7541.0,2.0,0.0,0.0,0.0,5.81,1.52,1.43,1.52,1.43,6.0,4.0,4.0,14.0,0.0,2.0,0.0,5.0,3.0,2.0,0.27,0.44,0.81,0.0,0.0,0.0,14.0,10.0,10.0,0.18,0.38,0.38,1.18,1.18,1.17,16.09,2.02,1.8,2.02,1.8,15.0,8.0,6.0,29.0,3.0,1.0,0.0,15.0,6.0,2.0,0.66,0.78,0.59,0.0,1.0,2.0,29.0,23.0,23.0,0.53,0.16,0.16,2.39,2.39,2.14,7.42,17.64,118.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0
8467925,2008,Adam Hall,T.B,R,all,74,50373.0,1357.0,13.82,0.39,0.49,0.38,0.48,0.39,0.48,725.0,85.54,8.63,5.87,19.76,3.02,44.38,33.54,8.33,8.62,8.31,3.0,2.0,90.0,28.0,27.0,145.0,10.0,5.0,8.0,1.0,25.0,1.0,41.0,38.0,85.0,113.0,10.0,29.0,171.0,85.0,18.0,6.0,87.0,23.0,8.0,3.22,2.59,2.83,0.0,3.0,2.0,144.28,118.0,118.17,4.0,1.25,2.03,1.7,7.98,7.96,7.85,1357.0,91.0,350.0,180.0,736.0,158.0,166.0,146.0,887.0,171.0,169.0,224919.0,29.0,53.0,21.0,37.0,300.84,27.48,26.4,27.5,26.42,318.0,99.0,114.0,531.0,16.0,25.0,4.0,314.0,77.0,26.0,10.08,9.31,8.08,3.0,6.0,7.0,527.34,417.0,416.55,4.31,4.99,5.23,26.3,26.31,25.92,452.52,42.21,40.67,42.5,40.95,475.0,169.0,213.0,857.0,43.0,33.0,14.0,491.0,109.0,44.0,13.72,12.97,15.53,7.0,13.0,23.0,864.32,644.0,648.91,7.95,9.17,9.68,40.29,40.52,39.4,168.87,175.87,3271.0,3495.0,0.0,0.0,0.0,0.0,0.0,0.0
8467925,2008,Adam Hall,T.B,R,5on5,74,37999.0,931.0,13.82,0.49,0.48,0.48,0.48,0.48,0.47,780.0,78.5,6.78,5.5,18.59,2.82,42.06,30.26,6.58,6.76,6.56,3.0,1.0,81.0,25.0,27.0,133.0,8.0,4.0,7.0,1.0,23.0,1.0,38.0,33.0,77.0,102.0,8.0,25.0,115.0,80.0,15.0,5.0,79.0,22.0,5.0,2.88,2.42,1.49,0.0,3.0,1.0,132.28,106.0,106.17,3.0,1.14,1.66,1.34,6.59,6.57,6.45,931.0,77.0,145.0,155.0,554.0,135.0,111.0,98.0,587.0,115.0,89.0,163525.0,25.0,49.0,19.0,19.0,274.8,21.91,20.99,21.94,21.01,291.0,87.0,105.0,483.0,12.0,22.0,4.0,293.0,68.0,17.0,9.35,8.05,4.51,3.0,4.0,5.0,479.34,378.0,377.55,3.81,4.24,4.48,21.18,21.19,20.82,285.67,22.6,21.81,22.89,22.08,308.0,98.0,121.0,527.0,20.0,19.0,7.0,317.0,68.0,21.0,9.43,7.86,5.31,6.0,7.0,7.0,534.32,406.0,410.91,3.88,4.06,4.8,21.48,21.72,21.24,96.8,103.01,2246.0,2463.0,1.09,1.61,23.0,37.0,17.0,29.0
8467925,2008,Adam Hall,T.B,R,4on5,74,10898.0,352.0,13.73,0.07,0.11,0.07,0.1,0.07,0.1,207.0,3.9,0.74,0.22,0.53,0.11,1.07,2.4,0.67,0.74,0.67,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,5.0,6.0,1.0,2.0,41.0,5.0,3.0,1.0,4.0,1.0,1.0,0.2,0.17,0.36,0.0,0.0,0.0,6.0,6.0,6.0,1.0,0.05,0.36,0.36,0.35,0.35,0.35,352.0,7.0,186.0,19.0,140.0,16.0,45.0,36.0,255.0,41.0,2.0,20763.0,2.0,0.0,0.0,0.0,11.15,1.28,1.22,1.28,1.22,11.0,6.0,5.0,22.0,0.0,1.0,0.0,13.0,3.0,1.0,0.44,0.48,0.36,0.0,0.0,0.0,22.0,17.0,17.0,0.13,0.36,0.36,0.98,0.98,0.98,149.39,17.55,17.03,17.55,17.03,150.0,63.0,83.0,296.0,20.0,13.0,7.0,157.0,35.0,21.0,3.58,4.33,9.64,1.0,5.0,14.0,296.0,213.0,213.0,3.53,4.95,4.72,16.36,16.36,15.98,3.94,33.24,59.0,543.0,0.0,0.03,0.0,2.0,0.0,2.0
8467925,2008,Adam Hall,T.B,R,5on4,74,484.0,41.0,9.35,0.99,0.91,0.75,0.87,0.86,0.85,324.0,3.15,0.99,0.15,0.64,0.09,1.25,0.89,0.99,0.99,0.99,0.0,1.0,3.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.01,0.0,0.98,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.05,0.0,0.0,1.04,1.04,1.04,41.0,7.0,2.0,3.0,29.0,6.0,4.0,6.0,25.0,5.0,31.0,12061.0,0.0,2.0,1.0,12.0,9.1,2.76,2.76,2.76,2.76,10.0,2.0,0.0,12.0,4.0,0.0,0.0,3.0,3.0,6.0,0.02,0.35,2.4,0.0,2.0,2.0,12.0,12.0,12.0,0.19,0.0,0.0,2.96,2.96,2.95,1.36,0.04,0.04,0.04,0.04,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.01,0.0,0.0,0.05,0.05,0.05,19.18,2.0,289.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
8468577,2008,Niclas Wallin,CAR,D,other,64,2604.0,55.0,11.02,0.35,0.45,0.26,0.52,0.31,0.52,122.0,2.8,0.17,0.17,0.83,0.09,1.66,1.14,0.17,0.17,0.17,0.0,0.0,4.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,0.0,0.0,0.17,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,0.04,0.0,0.0,0.15,0.15,0.15,55.0,6.0,21.0,8.0,20.0,8.0,6.0,6.0,35.0,0.0,0.0,5757.0,0.0,0.0,0.0,7.0,14.25,1.88,1.87,1.88,1.87,17.0,4.0,1.0,22.0,3.0,0.0,0.0,18.0,2.0,1.0,0.66,0.29,0.93,1.0,1.0,1.0,22.0,21.0,21.0,0.2,0.0,0.0,2.02,2.02,2.0,31.16,3.5,3.38,3.5,3.38,27.0,19.0,17.0,63.0,3.0,2.0,0.0,34.0,10.0,2.0,1.12,1.24,1.14,0.0,2.0,1.0,63.0,46.0,46.0,0.67,0.39,0.39,3.71,3.71,3.62,9.1,10.97,121.0,110.0,0.52,0.28,4.0,3.0,3.0,1.0
8468577,2008,Niclas Wallin,CAR,D,all,64,62275.0,1407.0,14.11,0.39,0.54,0.45,0.55,0.44,0.55,324.0,51.1,1.84,2.93,13.6,1.64,31.63,23.43,1.76,1.82,1.73,4.0,4.0,53.0,23.0,52.0,128.0,10.0,2.0,7.0,0.0,10.0,1.0,32.0,24.0,51.0,74.0,21.0,42.0,0.0,131.0,20.0,26.0,74.0,1.0,1.0,1.48,0.13,0.24,2.0,0.0,0.0,127.79,76.0,75.52,21.0,0.6,1.27,0.24,2.14,2.12,2.03,1407.0,141.0,245.0,274.0,747.0,192.0,162.0,203.0,850.0,0.0,1.0,170829.0,42.0,16.0,8.0,81.0,451.78,35.85,34.66,35.96,34.77,449.0,185.0,227.0,861.0,31.0,32.0,7.0,496.0,110.0,28.0,14.81,13.04,7.99,12.0,12.0,7.0,861.35,634.0,635.71,6.1,6.22,5.94,35.75,35.88,35.21,561.54,56.06,54.47,56.41,54.82,535.0,260.0,272.0,1067.0,49.0,43.0,9.0,605.0,134.0,56.0,17.89,15.9,22.27,12.0,16.0,21.0,1070.57,795.0,796.41,9.11,10.02,10.86,53.79,54.08,53.14,154.68,133.4,3103.0,2565.0,0.0,0.0,0.0,0.0,0.0,0.0
8468577,2008,Niclas Wallin,CAR,D,5on5,64,51702.0,1161.0,14.11,0.48,0.51,0.51,0.53,0.5,0.53,294.0,46.84,1.51,2.68,12.49,1.5,29.46,21.36,1.49,1.48,1.46,4.0,4.0,48.0,21.0,51.0,120.0,9.0,1.0,6.0,0.0,9.0,1.0,31.0,21.0,47.0,68.0,19.0,38.0,0.0,111.0,16.0,23.0,68.0,0.0,1.0,1.27,0.0,0.24,1.0,0.0,0.0,119.79,69.0,68.52,19.0,0.53,1.15,0.24,1.81,1.79,1.76,1161.0,125.0,130.0,253.0,653.0,169.0,128.0,164.0,700.0,0.0,1.0,122200.0,38.0,14.0,7.0,54.0,419.4,32.36,31.35,32.47,31.46,415.0,171.0,219.0,805.0,27.0,31.0,7.0,457.0,103.0,26.0,13.53,12.1,6.73,10.0,11.0,6.0,805.35,586.0,587.71,5.67,6.11,5.82,32.01,32.14,31.62,406.5,34.45,33.47,34.8,33.83,394.0,182.0,189.0,765.0,30.0,26.0,5.0,447.0,99.0,30.0,13.68,11.62,9.15,11.0,11.0,8.0,768.57,576.0,577.41,5.49,5.46,6.09,33.4,33.7,33.21,86.03,82.75,2095.0,1877.0,4.7,0.57,110.0,25.0,84.0,17.0
8468577,2008,Niclas Wallin,CAR,D,4on5,64,7515.0,163.0,12.74,0.06,0.11,0.1,0.11,0.11,0.13,169.0,0.71,0.03,0.02,0.11,0.03,0.2,0.61,0.03,0.03,0.03,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,15.0,2.0,2.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.01,0.0,0.0,0.03,0.03,0.03,163.0,1.0,90.0,10.0,62.0,11.0,26.0,26.0,100.0,0.0,0.0,11570.0,4.0,0.0,0.0,0.0,14.53,1.21,1.2,1.21,1.2,15.0,7.0,4.0,26.0,0.0,0.0,0.0,19.0,2.0,1.0,0.56,0.31,0.34,0.0,0.0,0.0,26.0,22.0,22.0,0.14,0.0,0.0,1.35,1.35,1.34,122.07,17.96,17.47,17.96,17.47,114.0,56.0,66.0,236.0,16.0,15.0,4.0,121.0,25.0,24.0,2.93,3.05,11.98,1.0,3.0,12.0,236.0,170.0,170.0,2.92,4.18,4.38,16.49,16.49,16.13,2.57,20.12,44.0,344.0,0.13,0.0,2.0,0.0,2.0,0.0
8468577,2008,Niclas Wallin,CAR,D,5on4,64,454.0,28.0,9.1,0.82,0.91,0.8,0.9,0.71,0.9,103.0,0.75,0.13,0.05,0.17,0.03,0.31,0.31,0.07,0.13,0.07,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.02,0.12,0.0,0.14,0.14,0.08,28.0,9.0,4.0,3.0,12.0,4.0,2.0,7.0,15.0,0.0,0.0,9427.0,0.0,0.0,0.0,9.0,3.6,0.4,0.24,0.4,0.24,2.0,3.0,3.0,8.0,1.0,1.0,0.0,2.0,3.0,0.0,0.05,0.35,0.0,1.0,0.0,0.0,8.0,5.0,5.0,0.08,0.12,0.12,0.36,0.36,0.24,1.12,0.08,0.08,0.08,0.08,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.1,0.1,0.09,17.62,1.66,275.0,30.0,0.0,0.02,0.0,1.0,0.0,1.0
8468083,2008,Henrik Zetterberg,DET,L,other,76,5628.0,128.0,91.65,0.58,0.54,0.63,0.49,0.63,0.5,172.0,19.94,4.77,1.31,3.07,0.66,11.44,7.95,4.09,4.77,4.09,4.0,2.0,25.0,7.0,9.0,41.0,13.0,7.0,0.0,1.0,3.0,2.0,10.0,10.0,18.0,25.0,4.0,8.0,57.0,2.0,2.0,2.0,19.0,7.0,6.0,0.64,0.79,3.34,2.0,0.0,5.0,41.0,32.0,32.0,2.0,0.4,0.0,1.1,3.87,3.87,3.68,128.0,21.0,31.0,18.0,58.0,30.0,18.0,25.0,55.0,57.0,33.0,6204.0,8.0,4.0,2.0,7.0,94.95,17.96,16.17,17.96,16.17,114.0,31.0,33.0,178.0,22.0,5.0,3.0,92.0,28.0,25.0,3.15,3.46,11.36,4.0,6.0,12.0,178.0,145.0,145.0,2.21,2.79,3.05,16.52,16.52,15.39,58.57,12.85,11.21,12.85,11.21,62.0,25.0,16.0,103.0,12.0,7.0,1.0,48.0,21.0,18.0,1.77,2.45,8.63,4.0,3.0,5.0,103.0,87.0,87.0,1.54,1.07,1.46,12.74,12.74,11.3,11.99,10.16,144.0,147.0,0.07,0.06,2.0,2.0,1.0,2.0
8468083,2008,Henrik Zetterberg,DET,L,all,76,90558.0,1932.0,95.78,0.61,0.52,0.63,0.55,0.62,0.54,133.0,282.98,29.96,18.64,60.61,9.36,157.04,118.93,28.68,30.22,28.93,27.0,15.0,304.0,98.0,101.0,503.0,72.0,30.0,9.0,8.0,76.0,17.0,120.0,150.0,274.0,372.0,18.0,36.0,624.0,54.0,42.0,41.0,287.0,91.0,24.0,9.6,10.86,9.49,7.0,10.0,13.0,509.9,402.0,406.71,14.0,4.22,1.77,6.0,27.72,27.95,27.47,1932.0,300.0,285.0,362.0,985.0,384.0,241.0,324.0,983.0,624.0,546.0,186756.0,36.0,80.0,40.0,31.0,997.21,101.8,97.68,102.45,98.3,1063.0,370.0,406.0,1839.0,104.0,59.0,18.0,1084.0,260.0,89.0,32.74,31.42,37.64,34.0,31.0,39.0,1859.86,1433.0,1447.73,16.04,14.26,17.22,98.99,99.49,96.94,623.16,64.9,61.55,64.91,61.56,664.0,227.0,208.0,1099.0,67.0,36.0,13.0,649.0,187.0,55.0,20.69,22.31,21.9,23.0,21.0,23.0,1088.33,891.0,885.18,9.55,8.42,10.14,63.13,63.14,60.56,138.42,126.83,2946.0,2430.0,0.0,0.0,0.0,0.0,0.0,0.0
8468083,2008,Henrik Zetterberg,DET,L,5on5,76,63512.0,1354.0,95.78,0.54,0.52,0.59,0.56,0.57,0.55,254.0,194.68,16.38,12.01,43.37,6.08,106.58,84.7,16.1,16.65,16.36,13.0,8.0,203.0,68.0,60.0,331.0,33.0,12.0,5.0,4.0,56.0,11.0,79.0,108.0,191.0,259.0,9.0,18.0,415.0,47.0,35.0,25.0,206.0,55.0,10.0,6.9,6.65,2.85,3.0,6.0,3.0,337.9,271.0,275.71,9.0,2.47,0.72,2.22,16.51,16.75,16.58,1354.0,156.0,145.0,310.0,743.0,287.0,182.0,219.0,666.0,415.0,402.0,148187.0,18.0,60.0,30.0,20.0,613.76,46.72,45.61,47.37,46.23,646.0,226.0,260.0,1132.0,46.0,29.0,7.0,704.0,140.0,28.0,22.34,16.87,7.51,22.0,17.0,7.0,1152.86,872.0,886.73,7.73,4.83,6.42,47.25,47.75,47.22,456.9,39.45,38.43,39.47,38.44,481.0,164.0,148.0,793.0,41.0,25.0,11.0,489.0,131.0,25.0,15.85,15.53,8.07,17.0,14.0,10.0,782.33,645.0,639.18,5.99,6.71,8.0,36.84,36.86,36.41,92.29,86.7,2296.0,1779.0,2.04,1.24,43.0,27.0,37.0,23.0
8468083,2008,Henrik Zetterberg,DET,L,4on5,76,7175.0,222.0,94.85,0.16,0.13,0.19,0.14,0.19,0.15,291.0,9.16,1.21,0.41,1.15,0.24,2.69,6.3,1.2,1.21,1.2,0.0,0.0,9.0,3.0,7.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,7.0,10.0,1.0,2.0,43.0,1.0,4.0,4.0,6.0,4.0,2.0,0.24,0.49,0.47,0.0,1.0,1.0,19.0,12.0,12.0,3.0,0.09,0.0,0.27,1.03,1.03,1.03,222.0,6.0,106.0,13.0,97.0,12.0,26.0,36.0,148.0,43.0,73.0,18750.0,2.0,8.0,4.0,1.0,20.78,2.01,2.0,2.01,2.0,23.0,6.0,9.0,38.0,2.0,1.0,0.0,20.0,7.0,2.0,0.62,0.91,0.47,0.0,1.0,1.0,38.0,29.0,29.0,0.21,0.27,0.27,1.95,1.95,1.95,79.53,10.56,9.88,10.56,9.88,92.0,29.0,40.0,161.0,12.0,3.0,1.0,82.0,29.0,10.0,2.42,3.45,4.69,2.0,3.0,7.0,161.0,121.0,121.0,1.77,0.45,0.49,11.44,11.44,10.75,4.18,27.58,76.0,457.0,0.04,0.11,1.0,2.0,1.0,2.0
8468083,2008,Henrik Zetterberg,DET,L,5on4,76,14243.0,228.0,95.78,0.95,0.95,0.92,0.92,0.91,0.93,235.0,58.46,7.57,4.88,12.79,2.35,35.97,19.62,7.26,7.57,7.26,10.0,5.0,66.0,20.0,25.0,111.0,24.0,9.0,4.0,3.0,17.0,4.0,28.0,24.0,57.0,77.0,4.0,8.0,108.0,4.0,1.0,10.0,55.0,25.0,6.0,1.81,2.94,2.83,2.0,3.0,4.0,111.0,86.0,86.0,0.0,1.25,1.04,2.41,6.28,6.28,6.15,228.0,117.0,3.0,21.0,87.0,55.0,15.0,44.0,114.0,108.0,35.0,12960.0,8.0,8.0,4.0,3.0,266.97,35.1,33.88,35.1,33.88,279.0,107.0,104.0,490.0,34.0,24.0,8.0,267.0,85.0,34.0,6.61,10.19,18.3,8.0,7.0,19.0,490.0,386.0,386.0,5.87,6.38,7.47,33.24,33.24,32.35,27.36,1.99,1.98,1.99,1.98,28.0,9.0,3.0,40.0,2.0,1.0,0.0,29.0,6.0,2.0,0.61,0.88,0.51,0.0,1.0,1.0,40.0,37.0,37.0,0.25,0.2,0.2,2.04,2.04,2.04,29.69,1.44,425.0,36.0,0.1,0.0,2.0,0.0,1.0,0.0
8467334,2008,Manny Malhotra,CBJ,C,other,77,3314.0,92.0,31.91,0.46,0.46,0.42,0.44,0.42,0.44,245.0,3.2,0.38,0.19,0.4,0.08,1.47,1.55,0.37,0.38,0.37,0.0,1.0,3.0,2.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,59.0,2.0,0.0,0.0,3.0,2.0,0.0,0.14,0.24,0.0,0.0,0.0,0.0,7.0,5.0,5.0,0.0,0.05,0.0,0.0,0.36,0.36,0.36,92.0,13.0,34.0,17.0,28.0,15.0,8.0,23.0,46.0,59.0,38.0,7066.0,0.0,0.0,0.0,2.0,27.15,4.77,4.73,4.77,4.73,32.0,12.0,13.0,57.0,6.0,1.0,0.0,33.0,6.0,5.0,1.18,0.73,2.87,1.0,1.0,4.0,57.0,44.0,44.0,0.45,0.21,0.21,4.63,4.63,4.6,42.52,5.54,4.88,5.54,4.88,51.0,11.0,18.0,80.0,9.0,3.0,0.0,46.0,7.0,9.0,1.44,0.93,3.17,2.0,2.0,5.0,80.0,62.0,62.0,0.77,0.51,0.51,5.6,5.6,4.92,9.67,11.33,133.0,168.0,0.0,0.02,1.0,2.0,0.0,1.0
8467334,2008,Manny Malhotra,CBJ,C,all,77,83199.0,2043.0,39.34,0.47,0.51,0.46,0.53,0.47,0.53,325.0,111.29,9.46,6.75,23.58,3.58,58.62,51.6,9.26,9.6,9.39,12.0,12.0,116.0,46.0,42.0,204.0,35.0,11.0,5.0,1.0,16.0,6.0,53.0,71.0,105.0,151.0,14.0,28.0,802.0,74.0,40.0,19.0,124.0,34.0,4.0,4.01,4.13,1.32,4.0,6.0,1.0,204.92,162.0,163.34,12.0,1.45,1.37,1.23,9.09,9.17,9.06,2043.0,238.0,411.0,354.0,1040.0,251.0,229.0,337.0,1226.0,802.0,578.0,199101.0,28.0,32.0,15.0,52.0,556.92,50.26,48.69,50.65,49.05,595.0,224.0,237.0,1056.0,58.0,25.0,11.0,644.0,139.0,36.0,19.24,16.42,14.6,17.0,23.0,18.0,1058.12,819.0,820.73,7.66,7.26,7.64,47.4,47.81,47.19,632.68,57.46,55.39,57.38,55.34,676.0,248.0,327.0,1251.0,64.0,40.0,15.0,730.0,142.0,52.0,21.47,16.86,19.13,17.0,19.0,28.0,1250.17,924.0,923.97,9.95,9.85,10.08,55.44,55.31,53.95,127.48,121.09,2911.0,2612.0,0.0,0.0,0.0,0.0,0.0,0.0
